"";"Boguslawa_Andrzejewska_1_Theta_Healing";"Boguslawa_Andrzejewska_2_Badz_zwyciezca_8_krokow_do_sukcesu";"Boguslawa_Andrzejewska_3_Czy_istnieje_prawda";"Boguslawa_Andrzejewska_4_O_pozytywnym_mysleniu";"gwiezdna_wedrowka_czy_leci_z_nami_polak_wydanie_drugie_poprawione";"gwiezdna_wedrowka_lot_von_brauna";"gwiezdna_wedrowka_lot_von_brauna_cz_iii";"gwiezdna_wedrowka_lot_von_brauna_ii";"Jaszczuk_Jakub-Stern_1_Foresta-Umbra_RuLit_Me";"Jaszczuk_Jakub-Stern_2_Plan-Sary_RuLit_Me";"Jaszczuk_Jakub-Stern_3_Marionetki_RuLit_Me";"Jaszczuk_Jakub-Stern_4_Akuszer-smierci_RuLit_Me";"Wiedzmin_1_Ostatnie-zyczenie";"Wiedzmin_2_Miecz-przeznaczenia";"Wiedzmin_3_Krew-elfow";"Wiedzmin_4_Czas-pogardy";"Wiedzmin_5_chszest-ognia";"Wiedzmin_6_Wieza-jaskolki";"Wiedzmin_7_pani-jeziora";"wiedzmin_8_Sezon-burz"
"odmieniec";0;0,00527710930656219;0;0;0;0;0;0;0;0;0;0;0;0,0119996283973507;0;0,0117269095701382;0;0;0,0116096404744368;0
"odparowac";0;0;0;0;0,0040735580612059;0;0;0;0,0224124333483336;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"odpowiadajac";0;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"odrazajacy";0;0;0;0;0;0,00455280018605365;0;0;0,00448248666966672;0,0121885989232932;0;0;0;0,0119996283973507;0;0;0;0;0;0
"odroznic";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0,00580482023721841;0
"odrywac";0;0,00527710930656219;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"odsiecz";0;0;0;0;0;0;0,00468130664291807;0,00841278295249044;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"odslaniajac";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0,00570498303412128;0;0;0,0058634547850691;0;0;0;0
"odwzajemnic";0;0,0158313279196866;0;0;0,0040735580612059;0,0091056003721073;0;0;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"oficerski";0;0;0;0;0;0,00455280018605365;0,00468130664291807;0;0;0;0,0148524185174032;0;0;0;0;0;0;0;0,00580482023721841;0
"ognisty";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0;0;0,00580482023721841;0,00963455641032101
"ograniczenie";0,00576160817589916;0,00527710930656219;0;0,0293914948719919;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"ojcowski";0;0;0,00535006473476351;0;0;0;0;0;0;0;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0,00566323925582283;0;0
"okiennica";0;0;0;0;0;0;0;0;0;0,00609429946164662;0,00495080617246772;0;0,0285249151706064;0;0;0;0;0,0283161962791142;0;0
"okladka";0;0;0;0;0;0;0;0;0,00448248666966672;0,0121885989232932;0,0148524185174032;0,0048172782051605;0;0;0;0;0;0;0;0
"okrucienstwo";0;0,00527710930656219;0,00535006473476351;0,00587829897439839;0;0;0;0,00420639147624522;0;0;0;0;0;0;0;0;0;0;0;0
"olejek";0,00576160817589916;0;0,010700129469527;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0;0;0;0;0;0
"omijac";0,00576160817589916;0;0,00535006473476351;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0,00566323925582283;0;0
"ominac";0;0;0;0;0;0;0,0140439199287542;0;0;0;0;0,0048172782051605;0,00570498303412128;0;0,00376936379040156;0;0;0;0;0
"opar";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0;0;0;0,00509194757650737;0;0,00580482023721841;0,00963455641032101
"oparta";0;0,00527710930656219;0;0,00587829897439839;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"opartego";0,00576160817589916;0,00527710930656219;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"opatrunek";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0;0,00570498303412128;0;0;0;0,00509194757650737;0,0283161962791142;0;0
"opcja";0;0,0105542186131244;0,00535006473476351;0;0;0;0;0,00420639147624522;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"opiekunka";0;0,00527710930656219;0,00535006473476351;0;0;0,00455280018605365;0;0;0;0;0;0;0,0114099660682426;0;0;0;0;0;0;0
"opracowac";0;0;0;0;0,0040735580612059;0,0091056003721073;0;0,00841278295249044;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"opracowanie";0,0115232163517983;0;0;0,0117565979487968;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0,0116096404744368;0
"oprawca";0;0,00527710930656219;0;0;0;0;0;0,00841278295249044;0;0,00609429946164662;0,00495080617246772;0;0;0;0;0;0;0;0;0
"oprawic";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0;0,00580482023721841;0
"opuchniety";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,0048172782051605;0;0;0;0;0;0,00566323925582283;0,00580482023721841;0
"opuszczenie";0;0;0,00535006473476351;0;0;0,00455280018605365;0;0;0;0;0,00990161234493545;0;0;0;0;0;0;0;0;0,00963455641032101
"opuszczony";0;0;0;0;0,0040735580612059;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0;0,00376936379040156;0;0;0;0;0
"opuszka";0;0;0;0;0;0,00455280018605365;0,00468130664291807;0;0;0;0;0,0048172782051605;0;0;0;0;0;0,00566323925582283;0;0
"orbita";0;0;0;0;0,0081471161224118;0;0;0,0126191744287357;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"organiczny";0;0;0,010700129469527;0,00587829897439839;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0;0,00580482023721841;0
"orszak";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0,0058634547850691;0;0,0113264785116457;0;0
"oschly";0;0;0;0;0,0040735580612059;0;0;0;0;0;0,00495080617246772;0;0;0,00599981419867535;0;0;0;0;0;0,00963455641032101
"ostroznosc";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0;0;0;0,00376936379040156;0;0;0,0113264785116457;0,0116096404744368;0
"ostrzegawczy";0;0;0;0;0;0;0,00468130664291807;0;0,00448248666966672;0;0,00495080617246772;0;0;0,00599981419867535;0;0;0;0;0;0
"oswiecic";0,00576160817589916;0;0,00535006473476351;0;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"oswietlic";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0;0;0,0058634547850691;0,00509194757650737;0,0113264785116457;0;0
"oszukiwac";0,00576160817589916;0;0;0,0352697938463903;0;0,00455280018605365;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"otrzasnac";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0,00599981419867535;0;0;0;0;0,0116096404744368;0
"otrzymywac";0,0172848245276975;0;0,010700129469527;0;0;0;0;0;0;0,00609429946164662;0;0;0;0;0;0,0117269095701382;0;0;0;0
"otwarly";0;0;0;0;0;0;0,00468130664291807;0,00420639147624522;0;0;0;0;0,00570498303412128;0;0,00376936379040156;0;0;0;0;0
"otwartosc";0,00576160817589916;0,0105542186131244;0;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"owalny";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0,0048172782051605;0;0;0,00376936379040156;0;0;0;0,00580482023721841;0
"owej";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0;0;0,0113080913712047;0;0;0,0169897177674685;0;0,00963455641032101
"owi";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0,00963455641032101
"owijac";0,00576160817589916;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0,0169897177674685;0;0,00963455641032101
"ozdobny";0;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0,0114099660682426;0,00599981419867535;0;0;0;0,0113264785116457;0;0
"oznaka";0,00576160817589916;0,00527710930656219;0;0,00587829897439839;0;0;0;0;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"ozywic";0,00576160817589916;0;0;0;0;0;0,00468130664291807;0;0;0;0;0,0048172782051605;0;0;0,00376936379040156;0;0;0;0;0
"pacha";0;0;0;0;0;0;0;0;0;0;0,00990161234493545;0,00963455641032101;0,00570498303412128;0,00599981419867535;0;0;0;0;0;0
"pacjent";0;0;0;0;0,0040735580612059;0,00455280018605365;0,0187252265716723;0;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"padla";0,00576160817589916;0;0;0;0,0040735580612059;0;0,00936261328583614;0;0;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"padlina";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0,00599981419867535;0;0;0;0;0;0,00963455641032101
"pajak";0;0;0;0;0,0040735580612059;0;0;0;0;0;0,00990161234493545;0;0,00570498303412128;0,00599981419867535;0;0;0;0;0;0
"pakunek";0;0;0;0;0;0;0;0;0,0134474600090002;0;0,00495080617246772;0,0048172782051605;0,00570498303412128;0;0;0;0;0;0;0
"pal";0;0;0;0;0;0;0;0;0,00896497333933344;0;0;0;0,00570498303412128;0;0;0;0,00509194757650737;0,0226529570232913;0;0
"palenisko";0;0;0;0;0;0;0;0;0;0;0;0;0,0114099660682426;0;0,00753872758080312;0;0;0,0169897177674685;0,00580482023721841;0
"palka";0;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0;0,00570498303412128;0,0179994425960261;0;0;0;0;0;0
"pamiatka";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,00963455641032101;0,00570498303412128;0;0;0;0;0,00566323925582283;0;0
"pancerz";0;0;0;0;0;0;0,00468130664291807;0;0,00448248666966672;0;0;0;0;0,00599981419867535;0;0;0;0;0;0,028903669230963
"panel";0;0;0;0;0;0,00455280018605365;0,0187252265716723;0,00420639147624522;0;0;0;0;0;0;0;0,0117269095701382;0;0;0;0
"park";0;0;0;0,0117565979487968;0;0;0;0;0,00896497333933344;0,0121885989232932;0;0;0;0;0;0;0;0,00566323925582283;0;0
"parze";0;0;0,00535006473476351;0,00587829897439839;0;0,00455280018605365;0,00468130664291807;0;0;0;0;0;0;0;0;0;0;0;0;0
"pasemko";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,0048172782051605;0,00570498303412128;0;0;0;0;0;0,00580482023721841;0
"pasie";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0,0114099660682426;0,00599981419867535;0,00376936379040156;0;0;0;0;0
"pasja";0;0,0158313279196866;0;0,00587829897439839;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0;0,00580482023721841;0
"patelnia";0,00576160817589916;0;0,00535006473476351;0,0117565979487968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"pazucha";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0,0179994425960261;0,00376936379040156;0;0;0;0;0
"pchac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0,00599981419867535;0,00376936379040156;0;0;0;0;0
"pek";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0;0;0,0058634547850691;0,00509194757650737;0;0;0
"pekaty";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0,00599981419867535;0,0113080913712047;0;0;0;0,00580482023721841;0
"pepek";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"perfidny";0;0;0;0;0;0;0;0;0,0179299466786669;0,00609429946164662;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0;0;0
"pergamin";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0,0058634547850691;0,00509194757650737;0,0283161962791142;0;0
"personel";0;0;0;0;0,0040735580612059;0,00455280018605365;0,0140439199287542;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"petla";0;0;0;0;0;0;0;0;0;0;0;0,038538225641284;0,0114099660682426;0;0;0;0,0101838951530147;0,00566323925582283;0;0
"pewni";0;0;0;0;0;0;0,00936261328583614;0;0;0;0,0148524185174032;0,0048172782051605;0;0;0;0;0,00509194757650737;0;0;0
"pewnik";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0;0,00509194757650737;0;0;0,00963455641032101
"piata";0;0;0;0,00587829897439839;0,0040735580612059;0;0;0;0;0;0,00495080617246772;0,0144518346154815;0;0;0;0;0;0;0;0
"pieciu";0;0;0;0;0;0;0,0187252265716723;0;0;0;0,00990161234493545;0,0048172782051605;0;0;0;0;0,0101838951530147;0;0;0
"piegowaty";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0,00599981419867535;0,00376936379040156;0;0;0;0;0
"pielegnowac";0,00576160817589916;0;0;0,00587829897439839;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0,0113264785116457;0;0
"pieniek";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0,00495080617246772;0;0,00570498303412128;0;0;0;0;0;0;0
"pieprzyc";0;0;0;0;0,0040735580612059;0;0;0;0;0,00609429946164662;0;0,0048172782051605;0;0;0;0;0;0,00566323925582283;0;0
"pierwotny";0,00576160817589916;0;0,0267503236738175;0,0117565979487968;0;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0;0;0
"pilno";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0,0117269095701382;0,0101838951530147;0;0;0
"piotrusia";0;0;0;0;0;0;0;0;0,00448248666966672;0,0426600962315263;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0;0;0
"pisk";0;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0,00753872758080312;0;0;0;0,00580482023721841;0
"plaza";0;0;0;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0,029024101186092;0
"plot";0;0,00527710930656219;0;0;0;0;0;0;0,0179299466786669;0;0;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"plugastwo";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0;0,00570498303412128;0,0239992567947014;0;0;0;0;0;0,00963455641032101
"plynny";0;0,00527710930656219;0;0;0;0;0;0;0;0;0,00495080617246772;0;0,00570498303412128;0;0,00753872758080312;0;0;0;0;0
"pobierac";0,0115232163517983;0,00527710930656219;0,0160501942042905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"poborca";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0,00599981419867535;0;0,0058634547850691;0;0,00566323925582283;0;0
"pobrac";0,00576160817589916;0,00527710930656219;0,00535006473476351;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pochlonac";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0;0;0;0;0,00753872758080312;0;0,00509194757650737;0;0;0
"pochylac";0;0;0;0;0,0040735580612059;0;0;0,00420639147624522;0;0;0;0,0048172782051605;0;0;0;0;0;0,00566323925582283;0;0
"pociagac";0;0;0;0;0;0;0;0;0;0,00609429946164662;0;0;0;0;0,00753872758080312;0,0058634547850691;0;0;0,00580482023721841;0
"pocieszyc";0;0;0;0,00587829897439839;0,0122206741836177;0;0;0;0,0134474600090002;0;0,00495080617246772;0;0;0;0;0;0;0;0;0
"poczytac";0;0,00527710930656219;0;0;0,0040735580612059;0;0;0;0;0;0;0;0,00570498303412128;0;0;0;0;0;0,00580482023721841;0
"podajac";0;0;0;0;0;0;0,00936261328583614;0,00841278295249044;0;0;0;0,00963455641032101;0;0,0119996283973507;0;0;0;0;0;0
"podazac";0,0115232163517983;0;0;0,00587829897439839;0;0;0;0;0;0;0,00495080617246772;0;0;0;0;0,0058634547850691;0;0;0;0
"podbrodek";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0,00753872758080312;0;0;0,0113264785116457;0,00580482023721841;0
"podciagajac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,0048172782051605;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"podekscytowac";0;0;0;0;0,0040735580612059;0;0;0;0,00448248666966672;0;0,00495080617246772;0,00963455641032101;0;0;0;0;0;0;0;0
"podjechac";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0,00599981419867535;0,00376936379040156;0,0058634547850691;0;0;0;0
"podkrazyc";0;0;0;0;0;0;0;0;0;0,00609429946164662;0,00495080617246772;0,0048172782051605;0;0;0;0,0117269095701382;0;0;0;0
"podkreslac";0;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"podly";0;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0,00448248666966672;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"podniecenie";0;0;0;0;0;0;0,00468130664291807;0;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0;0;0,0116096404744368;0
"podniecic";0;0;0;0;0;0;0;0;0,00896497333933344;0;0;0;0,00570498303412128;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"podniesienie";0;0,00527710930656219;0,00535006473476351;0;0,0040735580612059;0;0;0,00420639147624522;0;0;0;0;0;0;0;0;0;0;0;0
"podpalic";0;0;0;0;0;0,0091056003721073;0;0;0;0;0,00495080617246772;0;0,00570498303412128;0;0,00376936379040156;0;0;0;0;0
"podpis";0;0;0;0;0;0;0;0;0;0,00609429946164662;0,00495080617246772;0,019269112820642;0;0;0;0;0;0;0;0,019269112820642
"podpowiedziec";0,00576160817589916;0;0;0;0;0;0;0;0;0;0,00495080617246772;0;0;0,0119996283973507;0;0;0;0;0;0,00963455641032101
"podrapac";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,0171149491023639;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"podrozny";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0,00753872758080312;0,0058634547850691;0;0;0;0
"podrzucac";0;0,00527710930656219;0;0;0;0,00455280018605365;0,00468130664291807;0;0;0;0,00495080617246772;0;0;0;0;0;0;0;0;0
"podstep";0;0;0;0;0;0;0,00468130664291807;0,00420639147624522;0;0,0182828983849399;0;0;0;0;0;0;0;0,0113264785116457;0;0
"podswiadomie";0;0;0,00535006473476351;0,00587829897439839;0,0040735580612059;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"podzial";0;0;0;0;0;0,00455280018605365;0;0;0,00448248666966672;0;0;0;0;0,0179994425960261;0,00376936379040156;0;0;0;0;0
"podziemie";0;0;0;0;0;0,00455280018605365;0;0,00420639147624522;0;0;0;0;0,0114099660682426;0,00599981419867535;0;0;0;0;0;0
"poeta";0;0;0;0,00587829897439839;0;0;0;0;0;0;0;0;0,00570498303412128;0,0299990709933768;0,12061964129285;0;0;0;0;0
"pogarda";0;0;0;0;0;0;0;0,0126191744287357;0;0;0;0;0;0;0,0113080913712047;0,0410441834954837;0;0,0169897177674685;0;0
"pogardliwy";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0;0,00599981419867535;0,00376936379040156;0,0058634547850691;0;0;0;0
"pogodny";0,00576160817589916;0,00527710930656219;0,00535006473476351;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pogryzc";0;0;0;0;0;0;0;0;0,00448248666966672;0,00609429946164662;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"pogrzeb";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,0144518346154815;0,00570498303412128;0;0;0;0;0;0;0
"pohamowac";0;0;0;0;0;0;0,00468130664291807;0;0;0;0,00495080617246772;0;0,00570498303412128;0;0;0;0;0,00566323925582283;0;0
"pohulanka";0;0;0;0;0;0;0;0;0,00896497333933344;0,0243771978465865;0,00990161234493545;0,028903669230963;0;0;0;0;0;0;0;0
"pokladowy";0;0;0;0;0,0366620225508531;0,013658400558161;0,0187252265716723;0,0126191744287357;0;0;0;0;0;0;0;0;0;0;0;0
"poklepac";0;0;0;0;0,0081471161224118;0;0;0;0,00448248666966672;0;0;0;0;0,0119996283973507;0;0;0;0,0113264785116457;0;0
"pokolenie";0;0,0105542186131244;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0,0117269095701382;0;0;0;0,00963455641032101
"pokora";0,00576160817589916;0,00527710930656219;0;0,00587829897439839;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"pokraczny";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0,00376936379040156;0,0058634547850691;0;0;0,00580482023721841;0
"pokrywa";0;0;0;0;0,0040735580612059;0,00455280018605365;0;0;0;0;0,00990161234493545;0;0,0171149491023639;0;0;0;0;0;0;0
"polegly";0;0;0;0;0,0040735580612059;0;0,00936261328583614;0;0;0;0;0;0;0;0,0113080913712047;0;0;0,00566323925582283;0;0
"policjant";0;0;0;0;0;0,00455280018605365;0;0;0,0134474600090002;0;0,00495080617246772;0,048172782051605;0;0;0;0;0;0;0;0
"polnocny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0,00566323925582283;0,0116096404744368;0
"polprzytomny";0;0;0;0;0,0040735580612059;0;0,0140439199287542;0;0,00448248666966672;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"polsce";0,0115232163517983;0,00527710930656219;0;0;0,0122206741836177;0;0;0;0;0;0;0;0;0;0,00376936379040156;0;0;0;0;0
"polubic";0;0,00527710930656219;0;0;0,0040735580612059;0,0091056003721073;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"pomijajac";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0;0;0,00376936379040156;0;0;0,00566323925582283;0,00580482023721841;0
"pomknac";0;0;0;0;0;0;0,00468130664291807;0;0;0;0;0;0,0114099660682426;0;0,00753872758080312;0;0;0;0,00580482023721841;0
"pomocny";0,00576160817589916;0;0,0374504531433446;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00566323925582283;0;0
"ponczocha";0;0;0;0;0;0;0;0,00420639147624522;0,00448248666966672;0;0;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"pontaru";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0,00376936379040156;0,0058634547850691;0;0,00566323925582283;0;0
"popchnac";0;0;0;0;0;0;0;0;0;0;0;0;0,00570498303412128;0;0,00753872758080312;0,0058634547850691;0;0;0,00580482023721841;0
"poprzedzac";0;0;0;0;0;0;0;0,00420639147624522;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0,00580482023721841;0
"porazic";0;0;0;0;0;0;0;0;0,00896497333933344;0;0,00495080617246772;0,00963455641032101;0;0;0;0;0,00509194757650737;0;0;0
"porazka";0,0115232163517983;0;0;0,00587829897439839;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0;0,00509194757650737;0;0;0
"porosniete";0;0;0;0;0,0040735580612059;0;0;0;0;0;0;0;0,00570498303412128;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"porownywac";0;0,00527710930656219;0,00535006473476351;0;0;0;0;0;0;0;0;0;0;0,0119996283973507;0;0;0,00509194757650737;0;0;0
"portfel";0;0;0,0160501942042905;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,0048172782051605;0;0;0;0;0;0;0;0
"porto";0;0;0;0;0;0;0;0;0;0;0,00495080617246772;0,0048172782051605;0;0,00599981419867535;0;0;0;0;0;0,00963455641032101
"portret";0;0;0;0;0;0;0;0;0,00448248666966672;0;0;0,0048172782051605;0;0;0;0,0293172739253455;0;0;0,0870723035582761;0
"porzadki";0;0,00527710930656219;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0;0;0;0,00376936379040156;0;0;0;0;0
"poscielic";0;0;0;0;0;0,00455280018605365;0;0;0,00448248666966672;0;0;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0;0
"posepny";0;0;0;0;0;0;0,00468130664291807;0;0,00448248666966672;0;0;0,0048172782051605;0;0;0;0;0;0,00566323925582283;0;0
"posiwialy";0;0;0;0;0;0,00455280018605365;0;0;0;0,00609429946164662;0,00990161234493545;0,00963455641032101;0;0;0;0;0;0;0;0
"poskrecac";0;0;0;0;0;0;0;0;0,00448248666966672;0;0,00495080617246772;0,0048172782051605;0;0,00599981419867535;0;0;0;0;0;0
"posluszenstwo";0;0;0;0;0;0;0;0,0126191744287357;0;0;0,00495080617246772;0;0;0;0,00753872758080312;0;0,00509194757650737;0;0;0
"pospieszyc";0;0;0;0;0;0;0;0,00420639147624522;0;0;0;0,0048172782051605;0,0114099660682426;0;0;0,0058634547850691;0;0;0;0
"posprzatac";0,00576160817589916;0,0158313279196866;0,00535006473476351;0;0;0;0;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0;0
"postaw";0;0;0,00535006473476351;0,00587829897439839;0;0,0091056003721073;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00963455641032101
"posterunek";0;0;0;0;0,0081471161224118;0;0,00468130664291807;0,109366178382376;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"postoj";0;0;0;0;0,0040735580612059;0,0091056003721073;0;0;0;0;0;0;0;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"poswiecenie";0;0;0;0,0117565979487968;0;0,00455280018605365;0,00468130664291807;0;0;0;0;0,0048172782051605;0;0;0;0;0;0;0;0
"posypac";0;0;0;0;0;0;0;0;0;0;0;0,0048172782051605;0,00570498303412128;0;0,00376936379040156;0;0,00509194757650737;0;0;0
"poszlo";0;0;0;0,00587829897439839;0,0162942322448236;0;0;0;0;0;0;0;0,0114099660682426;0;0;0;0;0;0,0116096404744368;0
"poszukiwac";0,0115232163517983;0;0;0,00587829897439839;0;0;0;0;0;0;0;0;0;0;0;0,0234538191402764;0,0152758427295221;0;0;0
"pouczac";0,00576160817589916;0,00527710930656219;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0;0,0058634547850691;0;0;0;0
"powalic";0;0;0;0;0,0040735580612059;0;0,00468130664291807;0;0,00448248666966672;0;0;0;0;0;0;0;0;0;0,00580482023721841;0
"powiazac";0;0;0,00535006473476351;0;0;0,00455280018605365;0;0;0;0;0;0;0;0,00599981419867535;0;0;0;0,00566323925582283;0;0
"powiew";0;0;0;0;0;0;0;0,00420639147624522;0,00896497333933344;0;0,00495080617246772;0;0;0;0;0;0;0;0,00580482023721841;0
"powinnam";0;0;0;0;0;0,00455280018605365;0;0;0;0;0;0;0;0;0,00753872758080312;0;0;0;0,0116096404744368;0,00963455641032101
"powinnas";0;0;0;0;0;0,00455280018605365;0,00468130664291807;0;0;0;0;0;0;0;0,00376936379040156;0;0;0,00566323925582283;0;0
